15,32,5,20,31,1
5,25,26,33,41,29
6,12,22,5,24,15
40,29,41,25,30,5
11,7,12,36,6,42
23,33,26,32,12,5
2,27,7,39,32,19
42,20,8,21,29,23
36,5,42,32,2,16
28,15,3,20,18,22
41,1,20,28,24,35
12,31,26,40,18,14
25,3,1,37,23,17
39,25,13,9,1,29
40,35,31,36,4,2
1,2,8,28,9,6
40,37,33,14,11,30
4,21,6,13,8,34
29,15,6,24,33,17
15,11,16,17,33,32
32,2,39,6,41,9
12,6,4,17,31,15
13,32,12,29,11,22
7,28,15,17,30,16
14,22,9,18,37,1
27,1,36,15,31,37
40,4,2,31,23,30
1,38,17,28,34,39
8,32,31,29,6,3
9,6,3,39,4,32
17,35,13,8,14,25
36,10,31,29,15,2
15,7,27,37,30,20
10,23,3,4,18,1
40,7,31,12,3,18
8,11,34,25,22,7
8,20,18,15,10,32
40,27,31,24,26,21
37,29,22,30,28,41
17,11,29,10,21,16
23,34,25,8,21,3
4,17,11,5,33,16
27,19,28,35,42,3
29,25,2,37,20,33
8,36,6,22,10,1
25,41,16,37,8,35
22,3,18,34,39,31
7,28,8,10,36,20
3,5,18,16,9,31
20,31,41,14,19,34
17,29,23,28,6,21
21,24,18,40,36,4
3,21,12,7,38,15
4,31,41,20,24,12
8,4,1,14,6,41
25,3,23,33,26,38
13,3,23,18,34,24
8,41,10,38,16,34
8,33,27,31,4,19
26,20,12,32,5,28
16,5,15,8,4,20
32,28,11,12,27,10
14,38,35,7,21,32
26,5,33,7,36,24
41,10,4,20,28,2
37,20,7,28,9,8
10,35,39,23,19,32
23,15,42,40,39,7
33,41,27,6,5,14
34,30,31,15,40,41
18,42,29,13,36,38
2,20,1,38,37,39
15,37,21,17,36,6
19,22,14,20,32,18
5,39,1,31,4,16
12,6,1,25,31,35
38,41,8,22,4,17
16,35,21,1,30,13
24,20,11,12,16,2
15,40,12,18,23,27
5,25,4,2,15,22
9,31,35,30,19,6
28,22,31,40,24,20
5,13,25,1,37,30
3,40,27,35,42,9
23,42,2,6,13,19
13,36,5,6,25,8
7,37,20,2,18,40
33,16,29,18,32,39
14,24,13,12,11,25
13,16,27,12,6,21
13,40,2,41,7,21
10,20,34,35,30,6
4,40,14,38,8,21
11,32,40,31,41,21
34,5,32,36,10,29
5,36,1,4,27,41
10,7,37,33,40,4
23,31,1,8,7,18
36,28,14,17,34,11
19,18,12,42,1,28
31,13,27,36,4,5
29,2,10,9,4,24
37,17,29,21,3,14
25,6,33,38,28,31
34,39,25,15,23,3
2,42,5,13,26,10
42,35,7,29,9,10
30,42,20,24,10,22
12,24,42,35,19,38
30,7,19,1,31,25
28,8,12,18,40,29
17,18,4,30,33,14
10,35,38,15,8,30
32,13,33,37,9,11
35,37,29,16,11,6
17,30,2,42,23,29
13,25,34,36,32,33
24,37,38,41,22,36
5,28,22,1,41,21
27,14,17,2,25,4
32,36,3,4,28,41
42,39,5,29,6,12
42,41,26,30,27,28
10,41,21,11,29,37
19,24,26,38,1,12
12,20,11,16,38,31
38,27,5,22,1,34
24,27,25,6,35,42
7,16,39,5,4,23
22,19,11,21,13,31
23,7,19,24,6,41
20,18,30,8,2,25
9,39,8,36,12,27
31,28,7,12,1,17
9,12,7,21,11,3
40,9,21,30,23,2
8,7,27,19,5,36
33,39,21,16,37,6
1,11,4,13,19,36
24,16,20,28,9,7
11,38,28,32,15,16
34,19,7,31,3,26
7,30,23,1,12,28
13,36,16,30,37,11
22,2,15,11,20,31
20,42,8,14,25,15
18,31,11,19,3,42
10,8,19,25,42,26
33,15,30,36,9,34
27,17,37,7,12,6
23,30,3,6,9,25
28,21,4,23,27,10
8,38,28,42,17,30
2,15,37,20,12,38
32,26,38,7,24,31
34,24,40,1,16,28
1,11,35,22,29,7
1,16,28,39,17,7
27,3,33,31,26,9
27,4,33,30,39,21
30,11,23,15,14,21
21,24,10,37,27,9
25,4,12,27,30,11
40,17,20,18,24,15
14,5,16,28,23,1
8,3,13,22,26,19
17,2,34,28,18,4
3,36,26,39,27,19
31,39,18,16,29,41
39,34,33,14,41,2
38,17,10,30,6,16
41,11,5,10,38,28
17,16,19,29,4,14
26,16,30,19,5,11
40,28,15,13,11,24
7,11,27,28,42,34
1,38,41,24,3,11
2,25,32,12,8,31
4,38,12,8,32,7
1,40,35,37,17,5
6,25,29,30,38,16
5,11,31,42,24,33
24,10,5,2,16,26
7,12,6,30,4,24
2,6,11,20,12,35
13,30,34,6,18,14
22,14,19,3,21,29
29,9,1,4,36,21
7,32,8,30,11,19
30,23,41,6,8,18
19,31,21,22,7,35
24,21,1,39,22,28
22,40,41,33,19,5
40,2,35,21,25,34
18,30,41,27,35,25
12,25,9,34,17,32
19,12,36,26,10,28
14,42,40,7,34,25
35,24,8,30,19,39
5,39,37,30,4,23
38,25,27,14,24,36
26,41,42,3,39,38
41,2,36,32,3,28
27,17,2,37,42,9
24,23,12,31,8,9
34,11,30,26,38,5
42,20,39,6,4,15
17,8,4,21,32,31
38,8,1,5,34,22
27,38,36,29,7,19
8,40,22,20,31,3
36,26,30,11,18,16
31,39,2,25,34,11
33,9,12,32,29,27
18,41,29,10,35,3
6,41,42,4,30,39
31,29,11,14,23,16
4,11,33,14,12,39
3,23,41,12,8,25
32,4,13,22,23,41
37,42,3,22,35,2
31,14,12,17,36,28
23,22,25,26,12,1
15,5,39,24,1,12
4,26,23,38,17,7
3,9,18,37,10,41
15,40,24,25,16,39
42,38,10,13,40,3
18,5,33,14,30,6
16,38,18,8,4,29
11,30,26,33,29,8
30,29,15,2,37,27
16,13,38,34,21,23
14,33,1,13,28,40
31,3,36,15,24,30
23,35,24,25,29,17
26,24,1,17,41,30
11,29,36,33,35,27
21,22,30,37,40,12
36,20,35,30,5,14
3,2,21,10,36,24
8,41,23,38,2,29
30,32,34,24,39,11
30,1,23,39,16,8
8,27,32,20,40,42
27,15,7,39,26,19
30,16,35,1,23,34
6,38,42,39,20,27
21,32,19,13,42,41
4,15,34,27,29,30
36,2,11,7,39,33
16,32,27,40,31,24
39,22,13,30,12,35
8,33,35,26,12,31
31,30,12,37,34,28
41,9,13,36,39,30
31,33,29,17,6,39
34,7,1,4,32,14
8,22,2,35,33,12
28,13,9,33,37,42
38,40,5,23,32,2
14,39,8,36,26,16
40,1,11,28,5,22
19,22,1,32,13,24
2,16,18,41,29,35
27,29,39,37,7,20
36,8,39,26,30,32
23,30,10,36,18,15
34,6,25,38,14,1
16,8,9,20,38,28
15,13,16,1,36,22
26,35,28,22,23,30
22,4,7,13,24,18
9,14,29,38,16,34
36,13,10,6,3,14
15,36,2,30,24,42
37,15,13,1,6,4
13,21,23,26,10,35
17,31,14,2,38,21
30,14,5,35,3,9
17,38,39,37,42,24
5,41,16,7,35,11
15,32,16,7,9,24
11,1,28,34,33,22
19,42,14,8,22,9
20,25,10,17,42,18
37,3,24,9,2,12
21,34,19,22,4,32
26,28,2,29,35,27
31,17,21,11,29,1
33,11,32,29,12,18
20,33,22,7,14,11
6,34,40,10,32,2
14,4,25,10,29,32
39,18,8,16,17,1
39,14,37,2,32,4
20,29,27,31,3,19
35,31,3,41,30,5
3,21,41,5,15,1
31,14,6,8,1,19
39,12,26,30,16,10
19,41,8,7,29,25
19,2,31,10,8,22
10,18,27,37,26,14
12,2,32,28,22,42
38,9,18,25,3,39
18,33,10,38,32,25
41,5,32,29,24,27
20,28,30,23,16,29
16,20,34,1,40,41
25,32,19,29,17,28
6,39,20,10,1,26
19,41,4,13,5,38
15,26,11,23,24,1
23,15,26,32,8,17
24,20,5,41,16,34
8,15,13,29,7,40
27,2,22,13,3,9
38,11,36,8,14,19
41,15,10,18,23,11
40,41,32,29,4,33
31,34,26,27,41,32
22,9,7,8,35,26
9,13,36,2,20,27
36,4,19,12,15,21
39,22,4,16,35,5
12,42,8,23,1,19
17,32,16,27,12,22
30,28,12,41,14,4
23,29,31,32,42,25
4,31,19,20,24,8
19,29,42,40,23,4
42,13,4,7,19,22
26,15,3,13,36,10
19,29,11,1,4,12
42,36,12,1,41,35
27,37,8,20,14,6
6,36,28,9,3,13
19,36,4,31,30,5
28,31,15,24,11,36
14,23,18,27,7,40
12,21,3,5,15,20
37,5,36,4,6,40
41,15,1,38,39,14
39,16,42,33,3,23
1,15,24,8,6,3
41,24,33,13,11,14
22,21,33,31,23,40
33,22,16,17,10,26
21,31,11,19,1,13
14,32,37,22,20,27
1,42,11,25,26,35
14,24,29,33,34,35
23,36,7,10,41,15
20,29,19,31,40,39
14,27,5,42,26,25
41,32,7,27,22,6
19,33,29,36,13,37
27,39,23,18,40,25
10,1,9,35,16,19
26,38,42,41,31,40
15,20,35,36,13,38
2,6,35,13,15,21
36,8,34,20,37,5
32,25,19,37,3,16
3,9,15,12,18,42
