29,21,20,39,14,10
42,8,15,41,20,24
23,25,21,8,24,15
41,16,19,27,39,38
33,6,19,12,39,23
49,47,13,11,42,43
48,44,41,23,34,12
22,34,19,18,47,5
19,27,6,44,1,39
38,22,41,4,12,34
32,24,35,3,49,25
31,46,29,40,27,14
37,45,19,9,11,3
28,3,46,49,7,5
42,44,26,4,25,31
20,23,14,22,21,16
33,37,18,27,29,39
32,33,12,10,35,22
4,37,32,27,25,46
5,7,2,1,37,48
43,41,25,20,44,48
46,2,16,43,48,4
21,42,35,36,25,15
46,44,20,33,1,3
27,36,28,42,23,3
22,42,28,37,36,7
33,46,28,24,39,7
16,23,43,47,31,21
29,45,8,39,25,44
22,32,9,36,8,20
37,28,34,33,9,11
10,29,2,27,16,5
35,26,39,23,40,2
19,5,44,4,32,20
17,5,28,18,47,6
1,48,26,47,44,22
3,10,13,25,19,15
8,10,6,23,36,13
24,44,26,46,29,8
3,42,48,41,17,16
27,48,46,16,45,34
4,39,42,16,46,3
13,20,32,24,21,43
2,25,36,47,41,31
36,4,1,29,15,45
25,48,18,35,49,36
48,30,36,29,3,8
14,27,32,45,3,30
2,40,24,30,17,15
22,37,47,16,24,40
5,38,7,32,8,23
21,8,2,33,35,25
26,45,2,46,30,8
38,49,34,2,45,39
16,33,29,30,38,28
36,16,3,8,41,33
9,39,1,26,20,34
18,16,9,48,6,35
41,36,10,9,49,37
34,45,39,5,4,41
24,18,44,19,16,43
20,21,26,6,4,25
24,38,40,39,10,34
18,16,3,32,10,23
14,34,22,9,39,3
39,27,4,8,11,46
17,23,47,26,2,39
7,8,29,40,48,25
2,8,26,24,36,37
15,23,48,36,1,14
27,17,9,39,41,25
8,13,41,43,5,46
29,30,47,7,9,27
38,16,33,29,27,25
8,3,27,17,45,20
39,36,13,1,10,21
5,43,34,2,33,26
20,11,33,14,47,38
9,14,6,27,32,44
18,10,31,27,35,20
21,26,15,29,33,31
33,7,38,32,49,9
26,41,28,7,45,19
26,22,42,40,45,39
22,34,12,5,32,45
15,6,8,39,5,3
1,15,19,21,17,16
14,35,23,6,10,48
30,44,32,48,29,37
43,49,29,30,48,37
36,12,7,10,47,29
28,40,43,39,12,16
40,7,21,45,32,46
28,4,11,37,19,47
43,27,9,8,30,45
27,37,42,38,22,3
34,28,29,16,9,3
46,13,45,37,17,26
35,15,13,37,25,47
9,29,45,17,14,26
11,17,16,4,10,29
41,45,11,3,28,23
23,30,22,3,41,19
45,10,25,3,37,13
25,30,1,42,28,6
29,23,12,31,22,13
14,18,34,26,24,28
31,18,21,1,34,28
14,26,47,44,31,30
36,12,32,23,28,40
5,3,32,24,26,36
36,10,24,46,35,42
26,44,18,37,28,21
25,38,7,48,27,46
5,46,12,23,47,31
7,38,42,29,48,2
21,46,47,8,43,11
28,39,19,16,1,12
13,36,7,19,6,1
21,30,3,18,6,11
11,15,17,38,44,9
8,19,40,28,39,41
43,17,30,32,10,47
18,42,16,26,41,40
44,3,38,7,43,36
36,15,11,3,26,46
1,33,38,48,2,4
29,25,19,23,7,30
18,12,4,41,17,34
4,27,36,19,6,39
35,30,2,36,4,20
21,39,4,10,31,11
25,30,47,1,43,14
12,35,17,7,14,34
47,25,9,38,3,5
32,21,15,43,9,41
32,13,19,8,27,40
11,35,16,45,33,41
26,11,46,9,14,7
6,1,4,17,19,31
31,36,17,47,34,10
41,32,17,31,12,19
16,26,49,44,3,12
30,18,41,24,48,42
22,15,1,28,11,6
14,29,16,10,31,42
42,1,17,5,34,45
36,16,35,48,11,3
32,22,16,36,10,27
24,26,21,17,48,43
34,36,49,33,48,5
11,45,27,17,47,14
38,32,14,24,25,23
8,31,29,1,10,16
9,40,8,42,25,7
36,5,30,4,21,29
8,20,43,7,9,45
37,19,1,40,32,6
23,16,45,19,27,5
4,28,9,11,17,13
34,19,42,12,35,28
45,24,1,14,38,30
28,3,23,32,29,2
11,28,14,38,16,2
19,21,23,17,25,37
37,28,45,22,23,9
42,4,20,30,5,3
47,28,48,13,4,31
37,33,35,6,8,28
28,32,37,26,36,35
32,3,49,23,44,7
2,43,16,32,5,44
5,35,31,21,10,4
32,46,45,4,24,25
44,36,18,19,21,30
14,5,19,2,33,37
36,29,48,16,4,32
1,41,35,10,16,13
16,24,4,31,33,42
4,1,36,22,49,40
47,41,26,32,48,38
23,39,41,1,40,38
25,33,47,18,8,16
26,7,36,25,43,3
9,22,12,41,42,38
30,17,24,23,6,2
18,44,34,21,19,11
34,45,19,12,1,14
44,14,26,13,15,16
41,18,25,7,44,27
35,14,25,1,2,3
9,19,45,4,26,15
14,4,27,31,18,8
19,15,10,26,46,44
27,46,48,1,22,29
3,31,41,2,8,11
32,19,43,40,25,29
35,26,6,29,48,32
12,17,49,2,35,13
39,45,9,8,36,44
28,42,23,1,44,36
21,4,7,48,24,9
21,43,11,9,10,45
12,29,28,33,10,8
35,22,33,30,34,38
37,8,42,19,10,9
12,43,41,42,2,30
9,20,44,47,45,1
32,38,28,43,15,16
10,6,34,43,30,28
30,47,18,9,39,41
44,24,37,27,48,9
15,38,37,36,7,49
18,4,16,22,8,5
24,10,17,6,8,41
29,30,19,8,2,15
28,18,19,24,31,10
35,16,47,17,29,38
30,37,33,18,8,25
28,40,44,30,45,14
7,9,47,21,31,15
38,27,13,29,22,31
25,29,34,28,11,44
4,41,3,19,30,6
41,39,44,19,4,48
49,19,33,36,18,26
7,20,2,1,16,28
14,7,16,10,30,40
48,29,7,6,30,42
39,49,27,12,17,24
19,42,8,23,14,21
17,23,5,33,36,22
23,31,28,48,49,17
3,19,40,23,45,7
10,46,33,11,47,29
26,34,21,16,31,23
35,49,41,28,33,40
45,15,31,39,35,10
24,12,19,10,42,38
23,19,27,30,41,3
5,1,25,36,39,13
44,9,36,3,8,33
22,30,29,48,8,21
3,17,23,43,9,32
48,46,23,49,27,16
19,6,20,34,8,13
45,8,44,29,17,32
7,11,18,29,19,2
9,16,2,10,49,21
3,4,35,21,22,33
11,12,25,22,32,29
4,2,7,49,34,18
31,7,46,17,27,12
47,41,1,49,30,4
10,44,21,19,24,34
28,11,6,17,10,25
29,12,15,19,44,47
43,35,25,14,22,37
4,14,23,9,42,13
31,27,3,18,42,2
1,41,13,30,10,17
7,25,46,21,33,5
39,26,32,43,6,35
48,45,42,6,13,49
12,32,33,36,49,6
19,24,17,15,36,35
31,17,48,45,5,24
40,32,21,4,38,39
31,48,32,43,9,17
23,12,13,1,30,39
45,10,3,14,47,1
47,30,3,6,4,18
37,6,38,1,16,47
29,17,9,19,28,4
3,5,8,2,32,10
43,30,42,11,28,47
34,23,33,41,29,32
12,25,30,2,34,24
22,44,45,23,48,46
19,1,38,39,44,43
14,12,48,45,43,28
23,8,21,5,27,47
5,7,28,49,40,19
6,24,48,37,29,22
33,18,45,12,10,4
16,20,15,43,7,17
23,14,40,32,17,31
18,43,32,21,30,31
7,12,5,18,46,44
36,1,4,26,18,21
25,13,2,39,48,33
14,20,15,21,36,5
36,30,1,9,6,22
13,22,24,30,49,14
19,32,40,21,5,43
18,10,15,3,19,46
34,6,11,49,3,45
20,48,21,36,33,9
48,7,2,24,8,30
47,45,32,8,3,11
13,18,15,25,20,49
28,3,2,34,19,31
36,24,22,35,10,2
9,42,19,15,25,48
28,34,39,23,40,11
17,7,47,32,30,38
44,21,47,34,6,40
46,25,40,5,12,24
1,21,24,49,44,17
41,29,10,45,36,33
28,21,35,23,13,38
4,27,32,1,20,43
26,24,15,14,18,13
42,18,14,6,38,22
23,28,14,30,32,16
30,1,15,17,27,47
30,1,36,21,13,38
36,15,29,21,17,42
27,19,45,24,41,29
44,1,45,25,19,42
5,7,36,44,12,17
15,34,43,7,47,27
31,42,22,39,33,36
25,26,21,28,12,22
6,48,35,11,15,47
17,29,43,44,8,28
20,16,37,5,45,1
13,5,9,24,7,29
10,5,3,1,30,24
3,25,34,28,40,35
6,41,23,12,8,28
4,21,32,48,16,22
44,30,33,46,22,10
9,49,28,21,41,34
41,20,5,47,32,39
14,44,34,41,12,3
42,8,14,24,29,13
38,6,37,30,39,7
15,27,17,39,38,34
11,41,3,20,47,22
11,34,30,10,7,21
33,12,1,32,19,31
17,24,23,21,10,14
2,3,47,31,27,20
36,43,11,42,12,28
23,18,3,27,12,32
34,46,49,38,39,31
38,43,47,9,36,12
32,15,23,12,7,40
49,30,29,33,10,16
44,41,43,18,49,35
40,36,44,14,19,48
43,8,39,17,18,45
47,39,40,6,11,45
45,21,14,10,46,33
44,23,3,28,30,19
34,14,1,15,45,30
42,21,38,40,11,3
4,31,20,21,45,41
15,42,29,13,48,37
49,1,27,4,44,28
10,19,3,25,23,36
41,16,7,20,33,23
4,3,45,8,49,11
12,45,35,43,44,33
44,11,27,17,19,13
21,41,10,37,44,27
22,20,1,3,28,44
2,14,3,44,26,24
